review,analysis,k,span_years,studies_per_year,start_year,end_year
CD012503_pub3_data.rds,5::1.0,39,11.0,3.545455,2014,2025
CD012503_pub3_data.rds,5::2.0,12,6.0,2.0,2018,2024
CD012503_pub3_data.rds,5::3.0,7,10.0,0.7,2012,2022
CD012532_pub2_data.rds,1::overall,7,3.0,2.333333,2019,2022
CD012532_pub2_data.rds,2::overall,7,3.0,2.333333,2019,2022
CD012570_pub2_data.rds,2::overall,8,8.0,1.0,2003,2011
CD012570_pub2_data.rds,3::overall,5,7.0,0.714286,2003,2010
CD012570_pub2_data.rds,4::overall,9,10.0,0.9,2003,2013
CD012570_pub2_data.rds,5::overall,9,10.0,0.9,2003,2013
CD012570_pub2_data.rds,6::overall,9,10.0,0.9,2003,2013
CD012572_pub3_data.rds,10::overall,5,38.0,0.131579,1977,2015
CD012572_pub3_data.rds,11::overall,5,38.0,0.131579,1977,2015
CD012572_pub3_data.rds,6::overall,5,38.0,0.131579,1977,2015
CD012572_pub3_data.rds,7::overall,5,38.0,0.131579,1977,2015
CD012572_pub3_data.rds,8::overall,5,38.0,0.131579,1977,2015
CD012572_pub3_data.rds,9::overall,5,38.0,0.131579,1977,2015
CD012586_pub2_data.rds,10::1,9,16.0,0.5625,2000,2016
CD012586_pub2_data.rds,1::1,148,34.0,4.352941,1987,2021
CD012586_pub2_data.rds,1::2,28,16.0,1.75,2004,2020
CD012586_pub2_data.rds,1::3,13,15.0,0.866667,2005,2020
CD012586_pub2_data.rds,2::1,75,30.0,2.5,1992,2022
CD012586_pub2_data.rds,2::2,17,16.0,1.0625,2004,2020
CD012586_pub2_data.rds,3::1,51,28.0,1.821429,1994,2022
CD012586_pub2_data.rds,3::2,9,13.0,0.692308,2006,2019
CD012586_pub2_data.rds,4::1,31,30.0,1.033333,1992,2022
CD012586_pub2_data.rds,4::2,5,7.0,0.714286,2010,2017
CD012586_pub2_data.rds,5::1,37,28.0,1.321429,1994,2022
CD012586_pub2_data.rds,5::2,9,16.0,0.5625,2004,2020
CD012586_pub2_data.rds,6::1,20,28.0,0.714286,1994,2022
CD012586_pub2_data.rds,7::1,28,18.0,1.555556,2000,2018
CD012586_pub2_data.rds,7::2,9,16.0,0.5625,2004,2020
CD012586_pub2_data.rds,7::3,5,15.0,0.333333,2005,2020
CD012586_pub2_data.rds,8::1,34,23.0,1.478261,1995,2018
CD012586_pub2_data.rds,8::2,10,13.0,0.769231,2004,2017
CD012586_pub2_data.rds,8::3,5,15.0,0.333333,2005,2020
CD012586_pub2_data.rds,9::1,7,18.0,0.388889,1995,2013
CD012623_pub2_data.rds,1::overall,25,12.0,2.083333,2008,2020
CD012623_pub2_data.rds,2::overall,6,8.0,0.75,2011,2019
CD012635_pub2_data.rds,2::nan,5,6.0,0.833333,2016,2022
CD012635_pub2_data.rds,4::nan,6,5.0,1.2,2018,2023
CD012642_pub2_data.rds,1::overall,12,13.0,0.923077,1987,2000
CD012642_pub2_data.rds,2::overall,15,38.0,0.394737,1962,2000
CD012642_pub2_data.rds,3::overall,19,13.0,1.461538,1987,2000
CD012642_pub2_data.rds,4::overall,6,0.0,6.0,2000,2000
CD012693_pub3_data.rds,10::overall,10,18.0,0.555556,2003,2021
CD012693_pub3_data.rds,11::overall,22,21.0,1.047619,2001,2022
CD012693_pub3_data.rds,12::overall,18,20.0,0.9,2001,2021
CD012693_pub3_data.rds,13::overall,17,16.0,1.0625,2001,2017
CD012693_pub3_data.rds,14::overall,22,21.0,1.047619,2001,2022
CD012693_pub3_data.rds,15::overall,19,20.0,0.95,2001,2021
CD012693_pub3_data.rds,16::overall,19,20.0,0.95,2001,2021
CD012693_pub3_data.rds,18::overall,7,5.0,1.4,2017,2022
CD012693_pub3_data.rds,1::overall,19,20.0,0.95,2002,2022
CD012693_pub3_data.rds,20::overall,11,20.0,0.55,2002,2022
CD012693_pub3_data.rds,21::overall,12,7.0,1.714286,2014,2021
CD012693_pub3_data.rds,22::overall,10,7.0,1.428571,2014,2021
CD012693_pub3_data.rds,23::overall,10,7.0,1.428571,2014,2021
CD012693_pub3_data.rds,24::overall,10,7.0,1.428571,2014,2021
CD012693_pub3_data.rds,25::overall,10,7.0,1.428571,2014,2021
CD012693_pub3_data.rds,26::overall,12,7.0,1.714286,2014,2021
CD012693_pub3_data.rds,27::overall,12,7.0,1.714286,2014,2021
CD012693_pub3_data.rds,28::overall,12,7.0,1.714286,2014,2021
CD012693_pub3_data.rds,29::overall,10,7.0,1.428571,2014,2021
CD012693_pub3_data.rds,2::overall,16,19.0,0.842105,2002,2021
CD012693_pub3_data.rds,30::overall,10,7.0,1.428571,2014,2021
CD012693_pub3_data.rds,31::overall,12,7.0,1.714286,2014,2021
CD012693_pub3_data.rds,32::overall,6,7.0,0.857143,2014,2021
CD012693_pub3_data.rds,35::overall,6,7.0,0.857143,2014,2021
CD012693_pub3_data.rds,3::overall,22,21.0,1.047619,2001,2022
CD012693_pub3_data.rds,5::overall,18,19.0,0.947368,2002,2021
CD012693_pub3_data.rds,6::overall,14,20.0,0.7,2002,2022
CD012693_pub3_data.rds,7::overall,23,21.0,1.095238,2001,2022
CD012693_pub3_data.rds,8::overall,11,18.0,0.611111,2003,2021
CD012693_pub3_data.rds,9::overall,12,18.0,0.666667,2003,2021
CD012712_pub2_data.rds,10::overall,26,12.0,2.166667,2011,2023
CD012712_pub2_data.rds,11::overall,8,10.0,0.8,2011,2021
CD012712_pub2_data.rds,12::overall,14,9.0,1.555556,2014,2023
CD012712_pub2_data.rds,13::overall,6,9.0,0.666667,2014,2023
CD012712_pub2_data.rds,14::overall,12,9.0,1.333333,2014,2023
CD012712_pub2_data.rds,15::overall,16,9.0,1.777778,2014,2023
CD012712_pub2_data.rds,16::overall,7,7.0,1.0,2014,2021
CD012712_pub2_data.rds,17::overall,9,9.0,1.0,2014,2023
CD012712_pub2_data.rds,18::overall,7,4.0,1.75,2019,2023
CD012712_pub2_data.rds,19::overall,9,7.0,1.285714,2014,2021
CD012712_pub2_data.rds,1::overall,59,9.0,6.555556,2014,2023
CD012712_pub2_data.rds,20::overall,8,3.0,2.666667,2020,2023
CD012712_pub2_data.rds,2::overall,97,12.0,8.083333,2011,2023
CD012712_pub2_data.rds,3::overall,40,7.0,5.714286,2014,2021
CD012712_pub2_data.rds,4::overall,62,9.0,6.888889,2014,2023
CD012712_pub2_data.rds,5::overall,49,9.0,5.444444,2014,2023
CD012712_pub2_data.rds,6::overall,40,12.0,3.333333,2011,2023
CD012712_pub2_data.rds,7::overall,27,9.0,3.0,2014,2023
CD012712_pub2_data.rds,8::overall,7,7.0,1.0,2014,2021
CD012712_pub2_data.rds,9::overall,12,9.0,1.333333,2014,2023
CD012718_pub2_data.rds,1::overall,21,17.0,1.235294,2005,2022
CD012718_pub2_data.rds,2::overall,12,10.0,1.2,2012,2022
CD012718_pub2_data.rds,3::overall,8,13.0,0.615385,2005,2018
CD012718_pub2_data.rds,4::overall,6,3.0,2.0,2017,2020
CD012850_pub2_data.rds,17::overall,6,18.0,0.333333,2002,2020
CD012850_pub2_data.rds,1::overall,6,24.0,0.25,1995,2019
CD012850_pub2_data.rds,2::overall,8,22.0,0.363636,1999,2021
CD012850_pub2_data.rds,3::overall,8,27.0,0.296296,1995,2022
CD012850_pub2_data.rds,4::overall,6,12.0,0.5,2010,2022
CD012850_pub2_data.rds,6::overall,5,18.0,0.277778,1999,2017
CD012886_pub3_data.rds,1::nan,8,22.0,0.363636,2001,2023
CD012886_pub3_data.rds,6::nan,5,21.0,0.238095,2000,2021
CD012886_pub3_data.rds,7::nan,5,21.0,0.238095,2000,2021
CD012905_pub2_data.rds,1::overall,24,10.0,2.4,2001,2011
CD012905_pub2_data.rds,2::overall,20,10.0,2.0,2001,2011
CD012905_pub2_data.rds,3::overall,16,10.0,1.6,2001,2011
CD012905_pub2_data.rds,4::overall,17,10.0,1.7,2001,2011
CD012905_pub2_data.rds,5::overall,5,7.0,0.714286,2001,2008
CD012905_pub2_data.rds,6::overall,7,7.0,1.0,2004,2011
CD012905_pub2_data.rds,8::overall,8,10.0,0.8,2001,2011
CD012925_pub2_data.rds,1::overall,19,22.0,0.863636,2000,2022
CD012925_pub2_data.rds,2::overall,7,4.0,1.75,2018,2022
CD012925_pub2_data.rds,3::overall,15,4.0,3.75,2017,2021
CD012925_pub2_data.rds,4::overall,13,22.0,0.590909,2000,2022
CD012925_pub2_data.rds,5::overall,20,3.0,6.666667,2018,2021
CD012925_pub2_data.rds,6::overall,9,19.0,0.473684,2000,2019
CD012925_pub2_data.rds,7::overall,8,4.0,2.0,2016,2020
CD012925_pub2_data.rds,8::overall,7,2.0,3.5,2016,2018
CD012942_pub2_data.rds,10::overall,6,1.0,6.0,2014,2015
CD012942_pub2_data.rds,1::overall,266,25.0,10.64,1992,2017
CD012942_pub2_data.rds,2::overall,266,25.0,10.64,1992,2017
CD012942_pub2_data.rds,3::overall,28,13.0,2.153846,2004,2017
CD012942_pub2_data.rds,4::overall,52,16.0,3.25,1998,2014
CD012942_pub2_data.rds,5::overall,57,17.0,3.352941,1998,2015
CD012942_pub2_data.rds,6::overall,44,17.0,2.588235,1992,2009
CD012942_pub2_data.rds,7::overall,35,11.0,3.181818,1998,2009
CD012942_pub2_data.rds,8::overall,51,16.0,3.1875,1999,2015
CD012942_pub2_data.rds,9::overall,19,16.0,1.1875,1999,2015
CD012993_pub2_data.rds,1::overall,9,10.0,0.9,2011,2021
CD012993_pub2_data.rds,2::overall,7,10.0,0.7,2011,2021
CD012993_pub2_data.rds,5::overall,8,10.0,0.8,2011,2021
CD012993_pub2_data.rds,8::overall,6,0.0,6.0,2021,2021
CD012993_pub2_data.rds,9::overall,13,0.0,13.0,2021,2021
CD013023_pub2_data.rds,1::overall,14,7.0,2.0,2014,2021
CD013023_pub2_data.rds,2::overall,15,7.0,2.142857,2014,2021
CD013023_pub2_data.rds,3::overall,13,7.0,1.857143,2014,2021
CD013023_pub2_data.rds,4::overall,10,2.0,5.0,2014,2016
CD013038_pub3_data.rds,10::overall,5,12.0,0.416667,2011,2023
CD013038_pub3_data.rds,8::overall,5,12.0,0.416667,2011,2023
CD013042_pub2_data.rds,1::overall,87,21.0,4.142857,2002,2023
CD013042_pub2_data.rds,2::overall,75,21.0,3.571429,2002,2023
CD013042_pub2_data.rds,3::overall,22,21.0,1.047619,2002,2023
CD013042_pub2_data.rds,4::overall,40,21.0,1.904762,2002,2023
CD013042_pub2_data.rds,5::overall,39,21.0,1.857143,2002,2023
CD013042_pub2_data.rds,6::overall,17,21.0,0.809524,2002,2023
CD013042_pub2_data.rds,7::overall,30,18.0,1.666667,2002,2020
CD013051_pub3_data.rds,1::1.0,5,21.0,0.238095,1995,2016
CD013052_pub3_data.rds,1::1.0,6,23.0,0.26087,1977,2000
CD013056_pub3_data.rds,1::1,6,16.0,0.375,2005,2021
CD013059_pub2_data.rds,1::overall,299,44.0,6.795455,1976,2020
CD013059_pub2_data.rds,2::overall,37,44.0,0.840909,1976,2020
CD013059_pub2_data.rds,3::overall,25,44.0,0.568182,1976,2020
CD013071_pub2_data.rds,10::overall,10,18.0,0.555556,1999,2017
CD013071_pub2_data.rds,11::overall,10,11.0,0.909091,2009,2020
CD013071_pub2_data.rds,12::overall,10,18.0,0.555556,1999,2017
CD013071_pub2_data.rds,13::overall,6,8.0,0.75,2009,2017
CD013071_pub2_data.rds,15::overall,10,11.0,0.909091,2009,2020
CD013071_pub2_data.rds,16::overall,6,8.0,0.75,2009,2017
CD013071_pub2_data.rds,17::overall,5,8.0,0.625,2009,2017
CD013071_pub2_data.rds,19::overall,12,18.0,0.666667,2002,2020
CD013071_pub2_data.rds,1::overall,9,5.0,1.8,2008,2013
CD013071_pub2_data.rds,20::overall,10,18.0,0.555556,2002,2020
CD013071_pub2_data.rds,21::overall,6,14.0,0.428571,2002,2016
CD013071_pub2_data.rds,2::overall,18,18.0,1.0,1999,2017
CD013071_pub2_data.rds,3::overall,13,18.0,0.722222,1999,2017
CD013071_pub2_data.rds,4::overall,7,8.0,0.875,2009,2017
CD013071_pub2_data.rds,5::overall,7,18.0,0.388889,1999,2017
CD013071_pub2_data.rds,6::overall,13,11.0,1.181818,2009,2020
CD013071_pub2_data.rds,7::overall,23,41.0,0.560976,1979,2020
CD013071_pub2_data.rds,8::overall,11,18.0,0.611111,2002,2020
CD013071_pub2_data.rds,9::overall,9,15.0,0.6,2002,2017
CD013078_pub2_data.rds,1::nan,6,33.0,0.181818,1989,2022
CD013078_pub2_data.rds,2::nan,7,17.0,0.411765,2005,2022
CD013105_pub2_data.rds,1::1.0,11,8.0,1.375,2015,2023
CD013105_pub2_data.rds,2::1.0,7,13.0,0.538462,2010,2023
CD013105_pub2_data.rds,3::1.0,7,6.0,1.166667,2015,2021
CD013105_pub2_data.rds,3::3.0,5,4.0,1.25,2017,2021
CD013105_pub2_data.rds,4::3.0,5,10.0,0.5,2010,2020
CD013166_pub3_data.rds,1::nan,32,11.0,2.909091,2012,2023
CD013166_pub3_data.rds,2::nan,43,11.0,3.909091,2012,2023
CD013166_pub3_data.rds,3::nan,37,11.0,3.363636,2012,2023
CD013197_pub2_data.rds,10::overall,15,6.0,2.5,2016,2022
CD013197_pub2_data.rds,12::overall,19,6.0,3.166667,2016,2022
CD013197_pub2_data.rds,13::overall,34,8.0,4.25,2014,2022
CD013197_pub2_data.rds,14::overall,21,8.0,2.625,2014,2022
CD013197_pub2_data.rds,15::overall,15,6.0,2.5,2016,2022
CD013197_pub2_data.rds,16::overall,22,8.0,2.75,2014,2022
CD013197_pub2_data.rds,17::overall,15,6.0,2.5,2016,2022
CD013197_pub2_data.rds,18::overall,70,8.0,8.75,2014,2022
CD013197_pub2_data.rds,19::overall,42,6.0,7.0,2016,2022
CD013197_pub2_data.rds,1::overall,14,8.0,1.75,2014,2022
CD013197_pub2_data.rds,2::overall,7,8.0,0.875,2014,2022
CD013197_pub2_data.rds,4::overall,23,8.0,2.875,2014,2022
CD013197_pub2_data.rds,5::overall,16,5.0,3.2,2017,2022
CD013197_pub2_data.rds,6::overall,10,6.0,1.666667,2016,2022
CD013197_pub2_data.rds,7::overall,11,5.0,2.2,2017,2022
CD013197_pub2_data.rds,8::overall,6,5.0,1.2,2017,2022
CD013197_pub2_data.rds,9::overall,22,8.0,2.75,2014,2022
CD013232_pub2_data.rds,10::overall,43,20.0,2.15,2001,2021
CD013232_pub2_data.rds,11::overall,58,21.0,2.761905,2001,2022
CD013232_pub2_data.rds,12::overall,78,24.0,3.25,1998,2022
CD013232_pub2_data.rds,13::overall,24,28.0,0.857143,1993,2021
CD013232_pub2_data.rds,14::overall,66,30.0,2.2,1992,2022
CD013232_pub2_data.rds,15::overall,43,29.0,1.482759,1992,2021
CD013232_pub2_data.rds,16::overall,56,30.0,1.866667,1992,2022
CD013232_pub2_data.rds,17::overall,14,31.0,0.451613,1990,2021
CD013232_pub2_data.rds,18::overall,18,24.0,0.75,1998,2022
CD013232_pub2_data.rds,19::overall,14,19.0,0.736842,1998,2017
CD013232_pub2_data.rds,1::overall,76,32.0,2.375,1990,2022
CD013232_pub2_data.rds,21::overall,13,19.0,0.684211,1998,2017
CD013232_pub2_data.rds,2::overall,31,30.0,1.033333,1992,2022
CD013232_pub2_data.rds,3::overall,146,35.0,4.171429,1987,2022
CD013232_pub2_data.rds,4::overall,104,21.0,4.952381,2001,2022
CD013232_pub2_data.rds,5::overall,80,35.0,2.285714,1987,2022
CD013232_pub2_data.rds,6::overall,63,28.0,2.25,1993,2021
CD013232_pub2_data.rds,7::overall,219,28.0,7.821429,1993,2021
CD013232_pub2_data.rds,8::overall,147,34.0,4.323529,1987,2021
CD013232_pub2_data.rds,9::overall,138,35.0,3.942857,1987,2022
CD013255_pub2_data.rds,1::overall,49,32.0,1.53125,1990,2022
CD013255_pub2_data.rds,2::overall,41,23.0,1.782609,1994,2017
CD013255_pub2_data.rds,3::overall,22,28.0,0.785714,1994,2022
CD013255_pub2_data.rds,4::overall,12,18.0,0.666667,1999,2017
CD013255_pub2_data.rds,5::overall,10,18.0,0.555556,1999,2017
CD013255_pub2_data.rds,6::overall,7,21.0,0.333333,1990,2011
CD013278_pub3_data.rds,11::2.0,5,12.0,0.416667,2012,2024
CD013278_pub3_data.rds,13::2.0,6,14.0,0.428571,2010,2024
CD013278_pub3_data.rds,14::2.0,7,14.0,0.5,2010,2024
CD013278_pub3_data.rds,15::2.0,5,12.0,0.416667,2012,2024
CD013278_pub3_data.rds,16::2.0,5,12.0,0.416667,2012,2024
CD013278_pub3_data.rds,18::2.0,6,14.0,0.428571,2010,2024
CD013278_pub3_data.rds,1::1.0,7,33.0,0.212121,1981,2014
CD013278_pub3_data.rds,1::2.0,8,14.0,0.571429,2010,2024
CD013278_pub3_data.rds,21::2.0,5,12.0,0.416667,2012,2024
CD013278_pub3_data.rds,2::2.0,7,14.0,0.5,2010,2024
CD013278_pub3_data.rds,3::2.0,5,12.0,0.416667,2012,2024
CD013278_pub3_data.rds,6::2.0,5,12.0,0.416667,2012,2024
CD013278_pub3_data.rds,7::2.0,5,12.0,0.416667,2012,2024
CD013284_pub2_data.rds,10::overall,7,10.0,0.7,2012,2022
CD013284_pub2_data.rds,11::overall,5,10.0,0.5,2012,2022
CD013284_pub2_data.rds,12::overall,5,10.0,0.5,2012,2022
CD013284_pub2_data.rds,13::overall,6,10.0,0.6,2012,2022
CD013284_pub2_data.rds,14::overall,6,10.0,0.6,2012,2022
CD013284_pub2_data.rds,15::overall,5,9.0,0.555556,2012,2021
CD013284_pub2_data.rds,16::overall,5,9.0,0.555556,2012,2021
CD013284_pub2_data.rds,1::overall,11,10.0,1.1,2012,2022
CD013284_pub2_data.rds,2::overall,20,10.0,2.0,2012,2022
CD013284_pub2_data.rds,3::overall,10,10.0,1.0,2012,2022
CD013284_pub2_data.rds,4::overall,10,10.0,1.0,2012,2022
CD013284_pub2_data.rds,5::overall,5,10.0,0.5,2012,2022
CD013284_pub2_data.rds,9::overall,5,10.0,0.5,2012,2022
CD013294_pub2_data.rds,11::overall,8,12.0,0.666667,2009,2021
CD013294_pub2_data.rds,12::overall,8,12.0,0.666667,2009,2021
CD013294_pub2_data.rds,1::overall,15,20.0,0.75,2001,2021
CD013294_pub2_data.rds,4::overall,10,10.0,1.0,2011,2021
CD013294_pub2_data.rds,5::overall,5,8.0,0.625,2011,2019
CD013294_pub2_data.rds,6::overall,11,20.0,0.55,2001,2021
CD013295_pub2_data.rds,10::overall,8,20.0,0.4,1994,2014
CD013295_pub2_data.rds,1::overall,195,29.0,6.724138,1994,2023
CD013295_pub2_data.rds,2::overall,70,31.0,2.258065,1992,2023
CD013295_pub2_data.rds,3::overall,96,28.0,3.428571,1994,2022
CD013295_pub2_data.rds,4::overall,100,29.0,3.448276,1994,2023
CD013295_pub2_data.rds,5::overall,85,29.0,2.931034,1994,2023
CD013295_pub2_data.rds,6::overall,109,31.0,3.516129,1992,2023
CD013295_pub2_data.rds,7::overall,76,29.0,2.62069,1994,2023
CD013295_pub2_data.rds,8::overall,34,26.0,1.307692,1997,2023
CD013295_pub2_data.rds,9::overall,23,28.0,0.821429,1995,2023
CD013303_pub2_data.rds,10::overall,7,15.0,0.466667,2005,2020
CD013303_pub2_data.rds,11::overall,8,15.0,0.533333,2005,2020
CD013303_pub2_data.rds,13::overall,6,15.0,0.4,2005,2020
CD013303_pub2_data.rds,15::overall,5,15.0,0.333333,2005,2020
CD013303_pub2_data.rds,1::overall,11,15.0,0.733333,2005,2020
CD013303_pub2_data.rds,2::overall,9,15.0,0.6,2005,2020
CD013303_pub2_data.rds,3::overall,13,15.0,0.866667,2005,2020
CD013303_pub2_data.rds,4::overall,12,15.0,0.8,2005,2020
CD013303_pub2_data.rds,5::overall,8,15.0,0.533333,2005,2020
CD013303_pub2_data.rds,6::overall,11,9.0,1.222222,2011,2020
CD013303_pub2_data.rds,7::overall,6,7.0,0.857143,2013,2020
CD013303_pub2_data.rds,8::overall,5,5.0,1.0,2015,2020
CD013303_pub2_data.rds,9::overall,7,15.0,0.466667,2005,2020
CD013331_pub2_data.rds,1::overall,18,32.0,0.5625,1987,2019
CD013331_pub2_data.rds,2::overall,6,25.0,0.24,1990,2015
CD013331_pub2_data.rds,3::overall,7,24.0,0.291667,1995,2019
CD013331_pub2_data.rds,4::overall,5,17.0,0.294118,1990,2007
CD013332_pub2_data.rds,1::overall,33,22.0,1.5,1996,2018
CD013332_pub2_data.rds,2::overall,20,21.0,0.952381,1996,2017
CD013332_pub2_data.rds,3::overall,5,13.0,0.384615,2004,2017
CD013342_pub2_data.rds,10::nan,8,6.0,1.333333,2017,2023
CD013342_pub2_data.rds,12::nan,7,6.0,1.166667,2017,2023
CD013342_pub2_data.rds,1::1.0,19,8.0,2.375,2015,2023
CD013342_pub2_data.rds,1::2.0,20,8.0,2.5,2015,2023
CD013342_pub2_data.rds,1::3.0,15,8.0,1.875,2015,2023
CD013342_pub2_data.rds,2::1.0,15,8.0,1.875,2015,2023
CD013342_pub2_data.rds,2::2.0,15,8.0,1.875,2015,2023
CD013342_pub2_data.rds,2::3.0,11,7.0,1.571429,2015,2022
CD013342_pub2_data.rds,3::1.0,10,8.0,1.25,2015,2023
CD013342_pub2_data.rds,3::2.0,10,8.0,1.25,2015,2023
CD013342_pub2_data.rds,3::3.0,6,8.0,0.75,2015,2023
CD013342_pub2_data.rds,3::nan,5,5.0,1.0,2016,2021
CD013342_pub2_data.rds,4::1.0,5,5.0,1.0,2018,2023
CD013342_pub2_data.rds,4::nan,6,6.0,1.0,2016,2022
CD013342_pub2_data.rds,5::nan,12,7.0,1.714286,2015,2022
CD013342_pub2_data.rds,6::nan,15,8.0,1.875,2015,2023
CD013342_pub2_data.rds,7::nan,8,7.0,1.142857,2015,2022
CD013342_pub2_data.rds,8::nan,8,5.0,1.6,2017,2022
CD013342_pub2_data.rds,9::nan,8,6.0,1.333333,2017,2023
CD013344_pub2_data.rds,10::overall,6,14.0,0.428571,2005,2019
CD013344_pub2_data.rds,11::overall,7,9.0,0.777778,2010,2019
CD013344_pub2_data.rds,1::overall,14,14.0,1.0,2005,2019
CD013344_pub2_data.rds,2::overall,13,14.0,0.928571,2005,2019
CD013344_pub2_data.rds,3::overall,11,12.0,0.916667,2005,2017
CD013344_pub2_data.rds,4::overall,10,14.0,0.714286,2005,2019
CD013344_pub2_data.rds,5::overall,9,9.0,1.0,2005,2014
CD013344_pub2_data.rds,6::overall,6,4.0,1.5,2009,2013
CD013353_pub2_data.rds,1::overall,12,18.0,0.666667,2004,2022
CD013353_pub2_data.rds,3::overall,7,1.0,7.0,2021,2022
CD013358_pub2_data.rds,10::overall,5,15.0,0.333333,2006,2021
CD013358_pub2_data.rds,11::overall,5,7.0,0.714286,2012,2019
CD013358_pub2_data.rds,12::overall,10,9.0,1.111111,2012,2021
CD013358_pub2_data.rds,13::overall,16,29.0,0.551724,1992,2021
CD013358_pub2_data.rds,14::overall,19,12.0,1.583333,2009,2021
CD013358_pub2_data.rds,15::overall,9,29.0,0.310345,1992,2021
CD013358_pub2_data.rds,16::overall,10,9.0,1.111111,2012,2021
CD013358_pub2_data.rds,17::overall,6,24.0,0.25,1992,2016
CD013358_pub2_data.rds,18::overall,15,9.0,1.666667,2012,2021
CD013358_pub2_data.rds,19::overall,6,29.0,0.206897,1992,2021
CD013358_pub2_data.rds,1::overall,27,41.0,0.658537,1980,2021
CD013358_pub2_data.rds,2::overall,42,41.0,1.02439,1980,2021
CD013358_pub2_data.rds,3::overall,39,16.0,2.4375,2005,2021
CD013358_pub2_data.rds,4::overall,44,29.0,1.517241,1992,2021
CD013358_pub2_data.rds,5::overall,38,29.0,1.310345,1992,2021
CD013358_pub2_data.rds,6::overall,14,10.0,1.4,2011,2021
CD013358_pub2_data.rds,7::overall,6,15.0,0.4,2006,2021
CD013358_pub2_data.rds,8::overall,7,15.0,0.466667,2006,2021
CD013358_pub2_data.rds,9::overall,7,15.0,0.466667,2006,2021
CD013366_pub2_data.rds,10::overall,6,8.0,0.75,2012,2020
CD013366_pub2_data.rds,13::overall,6,21.0,0.285714,1999,2020
CD013366_pub2_data.rds,1::overall,13,23.0,0.565217,1997,2020
CD013366_pub2_data.rds,2::overall,22,23.0,0.956522,1997,2020
CD013366_pub2_data.rds,3::overall,14,23.0,0.608696,1997,2020
CD013366_pub2_data.rds,4::overall,14,23.0,0.608696,1997,2020
CD013366_pub2_data.rds,5::overall,16,23.0,0.695652,1997,2020
CD013366_pub2_data.rds,6::overall,16,23.0,0.695652,1997,2020
CD013366_pub2_data.rds,7::overall,13,21.0,0.619048,1999,2020
CD013366_pub2_data.rds,8::overall,6,23.0,0.26087,1997,2020
CD013366_pub2_data.rds,9::overall,5,21.0,0.238095,1999,2020
CD013377_pub2_data.rds,1::overall,9,19.0,0.473684,2004,2023
CD013377_pub2_data.rds,2::overall,8,19.0,0.421053,2004,2023
CD013377_pub2_data.rds,3::overall,6,12.0,0.5,2008,2020
CD013396_pub2_data.rds,1::nan,14,3.0,4.666667,2015,2018
CD013396_pub2_data.rds,2::nan,15,5.0,3.0,2013,2018
CD013396_pub2_data.rds,3::nan,8,8.0,1.0,2013,2021
CD013396_pub2_data.rds,4::1.0,7,10.0,0.7,2012,2022
CD013396_pub2_data.rds,4::2.0,7,7.0,1.0,2015,2022
CD013396_pub2_data.rds,4::3.0,6,9.0,0.666667,2012,2021
CD013396_pub2_data.rds,5::nan,11,9.0,1.222222,2013,2022
CD013396_pub2_data.rds,6::nan,9,9.0,1.0,2012,2021
CD013396_pub2_data.rds,7::nan,9,9.0,1.0,2012,2021
CD013408_pub2_data.rds,11::overall,5,8.0,0.625,2012,2020
CD013408_pub2_data.rds,17::overall,5,0.0,5.0,2015,2015
CD013408_pub2_data.rds,1::overall,5,8.0,0.625,2012,2020
CD013408_pub2_data.rds,5::overall,5,10.0,0.5,2012,2022
CD013408_pub2_data.rds,7::overall,5,10.0,0.5,2012,2022
CD013414_pub2_data.rds,1::overall,10,20.0,0.5,2002,2022
CD013414_pub2_data.rds,2::overall,8,20.0,0.4,2002,2022
CD013414_pub2_data.rds,3::overall,6,16.0,0.375,2002,2018
CD013414_pub2_data.rds,4::overall,13,20.0,0.65,2002,2022
CD013414_pub2_data.rds,5::overall,7,27.0,0.259259,1991,2018
CD013414_pub2_data.rds,6::overall,15,5.0,3.0,2017,2022
CD013414_pub2_data.rds,8::overall,5,20.0,0.25,2002,2022
CD013421_pub2_data.rds,1::overall,52,24.0,2.166667,1995,2019
CD013421_pub2_data.rds,2::overall,16,16.0,1.0,2003,2019
CD013421_pub2_data.rds,3::overall,13,20.0,0.65,1999,2019
CD013421_pub2_data.rds,6::overall,8,13.0,0.615385,1999,2012
CD013421_pub2_data.rds,7::overall,7,20.0,0.35,1995,2015
CD013425_pub2_data.rds,10::overall,15,25.0,0.6,1997,2022
CD013425_pub2_data.rds,11::overall,18,25.0,0.72,1997,2022
CD013425_pub2_data.rds,12::overall,16,16.0,1.0,1996,2012
CD013425_pub2_data.rds,13::overall,21,16.0,1.3125,1996,2012
CD013425_pub2_data.rds,1::overall,11,15.0,0.733333,1996,2011
CD013425_pub2_data.rds,2::overall,13,24.0,0.541667,1996,2020
CD013425_pub2_data.rds,3::overall,18,24.0,0.75,1996,2020
CD013425_pub2_data.rds,4::overall,49,24.0,2.041667,1996,2020
CD013425_pub2_data.rds,5::overall,23,25.0,0.92,1997,2022
CD013425_pub2_data.rds,6::overall,31,25.0,1.24,1997,2022
CD013425_pub2_data.rds,7::overall,10,25.0,0.4,1997,2022
CD013425_pub2_data.rds,8::overall,25,25.0,1.0,1997,2022
CD013425_pub2_data.rds,9::overall,35,26.0,1.346154,1996,2022
CD013429_pub2_data.rds,1::overall,23,7.0,3.285714,2016,2023
